day,local_time,assessment_number,mean_daily_temp, dew_ points, wind_km_h),ws,ws_sd,wd,wd_sd, cummulative_rain_since_9am,rain_mm,wet_hours,rh,location
17,13/07/2020 7:15,NA,6.4,4.6,2.6,0.72,NA,202,NA,1,0,NA,88,Tosari
17,13/07/2020 7:30,NA,6.2,4.8,0.2,0.06,NA,304,NA,1,0,NA,90,Tosari
17,13/07/2020 7:45,NA,7.2,5.7,1.2,0.33,NA,259,NA,1,0,NA,90,Tosari
17,13/07/2020 8:00,NA,8.2,6.5,5.4,1.5,NA,227,NA,1,0,NA,89,Tosari
17,13/07/2020 8:15,NA,8.7,6.8,7.1,1.97,NA,246,NA,1,0,NA,87,Tosari
17,13/07/2020 8:30,NA,9.2,7,7,1.94,NA,241,NA,1,0,NA,86,Tosari
17,13/07/2020 8:45,NA,10,6.9,6.9,1.92,NA,223,NA,1,0,NA,81,Tosari
17,13/07/2020 9:00,NA,11,7,7.8,2.17,NA,209,NA,1,0,NA,76,Tosari
17,13/07/2020 9:15,NA,12,6.8,8.2,2.28,NA,204,NA,0,0,NA,70,Tosari
17,13/07/2020 9:30,NA,12.6,6.7,10.4,2.89,NA,207,NA,0,0,NA,67,Tosari
17,13/07/2020 9:45,NA,13,5.1,14.2,3.94,NA,211,NA,0,0,NA,58,Tosari
17,13/07/2020 10:00,NA,13,4.4,16.3,4.53,NA,220,NA,0,0,NA,55,Tosari
17,13/07/2020 10:15,NA,13.1,4,14.4,4,NA,215,NA,0,0,NA,54,Tosari
17,13/07/2020 10:30,NA,13.4,4.3,13.7,3.81,NA,211,NA,0,0,NA,53,Tosari
17,13/07/2020 10:45,NA,13.5,3,15,4.17,NA,235,NA,0,0,NA,48,Tosari
17,13/07/2020 11:00,NA,13.6,3.7,15.5,4.31,NA,236,NA,0,0,NA,51,Tosari
17,13/07/2020 11:15,NA,13.9,3.3,16.9,4.69,NA,218,NA,0,0,NA,48,Tosari
17,13/07/2020 11:30,NA,13.7,3.3,17.8,4.94,NA,245,NA,0,0,NA,49,Tosari
17,13/07/2020 11:45,NA,13.6,2.9,18.3,5.08,NA,229,NA,0,0,NA,48,Tosari
17,13/07/2020 12:00,NA,13.3,2.9,18.6,5.17,NA,234,NA,0,0,NA,49,Tosari
17,13/07/2020 12:15,NA,14.2,2,20.7,5.75,NA,225,NA,0,0,NA,43,Tosari
17,13/07/2020 12:30,NA,14.5,2.8,18.9,5.25,NA,240,NA,0,0,NA,45,Tosari
17,13/07/2020 12:45,NA,14.5,2.1,21.1,5.86,NA,236,NA,0,0,NA,43,Tosari
17,13/07/2020 13:00,NA,14.2,1.4,18.6,5.17,NA,245,NA,0,0,NA,41,Tosari
17,13/07/2020 13:15,NA,14.9,1,21.3,5.92,NA,242,NA,0,0,NA,38,Tosari
17,13/07/2020 13:30,NA,15,2.6,19.7,5.47,NA,261,NA,0,0,NA,43,Tosari
17,13/07/2020 13:45,NA,15.1,2.2,21.6,6,NA,222,NA,0,0,NA,41,Tosari
17,13/07/2020 14:00,NA,14.6,3.1,19.8,5.5,NA,237,NA,0,0,NA,46,Tosari
17,13/07/2020 14:15,NA,14.2,2.4,23.4,6.5,NA,224,NA,0,0,NA,45,Tosari
17,13/07/2020 14:30,NA,14.3,0.7,25.5,7.08,NA,225,NA,0,0,NA,39,Tosari
17,13/07/2020 14:45,NA,14.6,2.1,26.2,7.28,NA,224,NA,0,0,NA,43,Tosari
17,13/07/2020 15:00,NA,14.1,1.5,24.5,6.81,NA,233,NA,0,0,NA,42,Tosari
17,13/07/2020 15:15,NA,14.2,2.6,23.4,6.5,NA,216,NA,0,0,NA,45,Tosari
17,13/07/2020 15:30,NA,13.6,0.4,23.6,6.56,NA,221,NA,0,0,NA,40,Tosari
17,13/07/2020 15:45,NA,13.9,0.5,25.7,7.14,NA,236,NA,0,0,NA,39,Tosari
17,13/07/2020 16:00,NA,13.8,1.9,23.5,6.53,NA,211,NA,0,0,NA,44,Tosari
17,13/07/2020 16:15,NA,13.1,1.6,20.6,5.72,NA,212,NA,0,0,NA,45,Tosari
17,13/07/2020 16:30,NA,13.1,1.3,19.9,5.53,NA,209,NA,0,0,NA,44,Tosari
17,13/07/2020 16:45,NA,12.8,2,18.4,5.11,NA,208,NA,0,0,NA,47,Tosari
17,13/07/2020 17:00,NA,12.3,2.8,15.8,4.39,NA,208,NA,0,0,NA,52,Tosari
17,13/07/2020 17:15,NA,11.5,2.2,16.6,4.61,NA,218,NA,0,0,NA,52,Tosari
17,13/07/2020 17:30,NA,10.7,2.3,11.9,3.31,NA,224,NA,0,0,NA,56,Tosari
17,13/07/2020 17:45,NA,9.9,2.4,8.7,2.42,NA,223,NA,0,0,NA,59,Tosari
17,13/07/2020 18:00,NA,9.3,2.4,9.9,2.75,NA,219,NA,0,0,NA,62,Tosari
17,13/07/2020 18:15,NA,8.9,2.6,8.5,2.36,NA,220,NA,0,0,NA,64,Tosari
17,13/07/2020 18:30,NA,8.4,2.5,8.9,2.47,NA,229,NA,0,0,NA,66,Tosari
17,13/07/2020 18:45,NA,8.3,2.6,9.7,2.69,NA,230,NA,0,0,NA,67,Tosari
17,13/07/2020 19:00,NA,8.2,2.3,9.3,2.58,NA,227,NA,0,0,NA,66,Tosari
17,13/07/2020 19:15,NA,7.8,2.5,9.5,2.64,NA,221,NA,0,0,NA,69,Tosari
17,13/07/2020 19:30,NA,7.4,2.3,8.7,2.42,NA,226,NA,0,0,NA,69,Tosari
17,13/07/2020 19:45,NA,6.9,2.4,7.3,2.03,NA,225,NA,0,0,NA,72,Tosari
17,13/07/2020 20:00,NA,6.4,2.1,7.7,2.14,NA,218,NA,0,0,NA,74,Tosari
17,13/07/2020 20:15,NA,6.5,2,9.4,2.61,NA,225,NA,0,0,NA,72,Tosari
17,13/07/2020 20:30,NA,7,2.4,10.8,3,NA,228,NA,0,0,NA,72,Tosari
17,13/07/2020 20:45,NA,7.3,2.4,9.2,2.56,NA,229,NA,0,0,NA,71,Tosari
17,13/07/2020 21:00,NA,7.1,2.5,9.3,2.58,NA,234,NA,0,0,NA,72,Tosari
17,13/07/2020 21:15,NA,6.4,2.2,7.6,2.11,NA,236,NA,0,0,NA,74,Tosari
17,13/07/2020 21:30,NA,5.9,2,7.3,2.03,NA,232,NA,0,0,NA,76,Tosari
17,13/07/2020 21:45,NA,5.5,2.2,6.1,1.69,NA,246,NA,0,0,NA,79,Tosari
17,13/07/2020 22:00,NA,5.6,1.9,6.8,1.89,NA,255,NA,0,0,NA,77,Tosari
17,13/07/2020 22:15,NA,5.8,2.2,7.3,2.03,NA,257,NA,0,0,NA,77,Tosari
17,13/07/2020 22:30,NA,5.6,2.2,6.9,1.92,NA,262,NA,0,0,NA,78,Tosari
17,13/07/2020 22:45,NA,5.4,2.3,6.6,1.83,NA,230,NA,0,0,NA,80,Tosari
17,13/07/2020 23:00,NA,5.6,2.4,8.5,2.36,NA,217,NA,0,0,NA,79,Tosari
17,13/07/2020 23:15,NA,5.6,2.5,8.2,2.28,NA,222,NA,0,0,NA,80,Tosari
17,13/07/2020 23:30,NA,5.6,2.6,11.3,3.14,NA,226,NA,0,0,NA,81,Tosari
17,13/07/2020 23:45,NA,5.6,2.6,14.4,4,NA,233,NA,0,0,NA,81,Tosari
18,14/07/2020 0:00,NA,5.5,2.6,15,4.17,NA,236,NA,0,0,NA,82,Tosari
18,14/07/2020 0:15,NA,5.4,2.7,15.3,4.25,NA,237,NA,0,0,NA,83,Tosari
18,14/07/2020 0:30,NA,5.3,2.7,14.4,4,NA,235,NA,0,0,NA,83,Tosari
18,14/07/2020 0:45,NA,5.1,2.6,12.9,3.58,NA,230,NA,0,0,NA,84,Tosari
18,14/07/2020 1:00,NA,4.9,2.6,12.3,3.42,NA,229,NA,0,0,NA,85,Tosari
18,14/07/2020 1:15,NA,4.7,2.6,12.3,3.42,NA,233,NA,0,0,NA,86,Tosari
18,14/07/2020 1:30,NA,4.3,2.4,11.6,3.22,NA,232,NA,0,0,NA,87,Tosari
18,14/07/2020 1:45,NA,4.2,2.4,11.8,3.28,NA,231,NA,0,0,NA,88,Tosari
18,14/07/2020 2:00,NA,4.3,2.5,12.5,3.47,NA,235,NA,0,0,NA,88,Tosari
18,14/07/2020 2:15,NA,4.3,2.5,13.1,3.64,NA,232,NA,0,0,NA,88,Tosari
18,14/07/2020 2:30,NA,4.4,2.6,14.9,4.14,NA,230,NA,0,0,NA,87,Tosari
18,14/07/2020 2:45,NA,4.5,2.6,13.9,3.86,NA,233,NA,0,0,NA,87,Tosari
18,14/07/2020 3:00,NA,4.1,2.4,11.8,3.28,NA,234,NA,0,0,NA,88,Tosari
18,14/07/2020 3:15,NA,4.1,2.3,10.8,3,NA,239,NA,0,0,NA,88,Tosari
18,14/07/2020 3:30,NA,3.6,2.1,10.2,2.83,NA,243,NA,0,0,NA,89,Tosari
18,14/07/2020 3:45,NA,3.7,2.2,11.1,3.08,NA,237,NA,0,0,NA,89,Tosari
18,14/07/2020 4:00,NA,4.1,2.6,10.1,2.81,NA,237,NA,0,0,NA,89,Tosari
18,14/07/2020 4:15,NA,4,2.6,9.7,2.69,NA,247,NA,0,0,NA,90,Tosari
18,14/07/2020 4:30,NA,4.4,2.9,11.6,3.22,NA,255,NA,0,0,NA,89,Tosari
18,14/07/2020 4:45,NA,4.7,3,9.2,2.56,NA,262,NA,0,0,NA,89,Tosari
18,14/07/2020 5:00,NA,4.3,2.8,9.3,2.58,NA,273,NA,0,0,NA,89,Tosari
18,14/07/2020 5:15,NA,4,2.6,11.2,3.11,NA,268,NA,0,0,NA,90,Tosari
18,14/07/2020 5:30,NA,3.9,2.5,12.2,3.39,NA,263,NA,0,0,NA,90,Tosari
18,14/07/2020 5:45,NA,3.7,2.3,10,2.78,NA,263,NA,0,0,NA,90,Tosari
18,14/07/2020 6:00,NA,3.3,2,9.7,2.69,NA,268,NA,0,0,NA,91,Tosari
18,14/07/2020 6:15,NA,3.1,1.8,10,2.78,NA,273,NA,0,0,NA,91,Tosari
18,14/07/2020 6:30,NA,2.7,1.5,9.4,2.61,NA,279,NA,0,0,NA,92,Tosari
18,14/07/2020 6:45,NA,2.6,1.5,10.2,2.83,NA,276,NA,0,0,NA,92,Tosari
18,14/07/2020 7:00,NA,2.9,1.8,8.7,2.42,NA,255,NA,0,0,NA,92,Tosari
18,14/07/2020 7:15,NA,3.4,2.4,9,2.5,NA,252,NA,0,0,NA,93,Tosari
18,14/07/2020 7:30,NA,4.2,3.1,8.8,2.44,NA,239,NA,0,0,NA,92,Tosari
18,14/07/2020 7:45,NA,4.8,3.6,11.7,3.25,NA,241,NA,0,0,NA,92,Tosari
18,14/07/2020 8:00,NA,5.5,4,13.7,3.81,NA,242,NA,0,0,NA,90,Tosari
18,14/07/2020 8:15,NA,6.2,4.3,13.2,3.67,NA,243,NA,0,0,NA,87,Tosari
18,14/07/2020 8:30,NA,6.5,4.4,16.4,4.56,NA,226,NA,0,0,NA,86,Tosari
18,14/07/2020 8:45,NA,6.8,4.6,20,5.56,NA,233,NA,0,0,NA,85,Tosari
18,14/07/2020 9:00,NA,6.5,4.4,21.3,5.92,NA,226,NA,0,0,NA,86,Tosari
18,14/07/2020 9:15,NA,6.8,4.5,22.2,6.17,NA,224,NA,0,0,NA,85,Tosari
18,14/07/2020 9:30,NA,6.8,4.5,23.9,6.64,NA,228,NA,0,0,NA,85,Tosari
18,14/07/2020 9:45,NA,7.2,4.2,23.6,6.56,NA,230,NA,0,0,NA,81,Tosari
18,14/07/2020 10:00,NA,7.9,4.2,22.9,6.36,NA,232,NA,0,0,NA,77,Tosari
18,14/07/2020 10:15,NA,8.6,4,23.9,6.64,NA,245,NA,0,0,NA,72,Tosari
18,14/07/2020 10:30,NA,9,4.1,27.4,7.61,NA,232,NA,0,0,NA,71,Tosari
18,14/07/2020 10:45,NA,9,4,27,7.5,NA,231,NA,0,0,NA,71,Tosari
18,14/07/2020 11:00,NA,9.1,4.1,28.6,7.94,NA,225,NA,0,0,NA,71,Tosari
18,14/07/2020 11:15,NA,9.5,3.2,29.6,8.22,NA,219,NA,0,0,NA,64,Tosari
18,14/07/2020 11:30,NA,9.7,3.3,29.2,8.11,NA,231,NA,0,0,NA,64,Tosari
18,14/07/2020 11:45,NA,10,4.3,26.9,7.47,NA,222,NA,0,0,NA,68,Tosari
18,14/07/2020 12:00,NA,9.5,3.2,28,7.78,NA,219,NA,0,0,NA,64,Tosari
18,14/07/2020 12:15,NA,9.8,3.1,27.4,7.61,NA,222,NA,0,0,NA,63,Tosari
18,14/07/2020 12:30,NA,10.4,3.7,26.5,7.36,NA,222,NA,0,0,NA,63,Tosari
18,14/07/2020 12:45,NA,10.5,4,27,7.5,NA,213,NA,0,0,NA,63,Tosari
18,14/07/2020 13:00,NA,10.3,3.1,28,7.78,NA,213,NA,0,0,NA,60,Tosari
18,14/07/2020 13:15,NA,10.2,3.5,29.1,8.08,NA,214,NA,0,0,NA,63,Tosari
18,14/07/2020 13:30,NA,10.4,2.7,28.4,7.89,NA,219,NA,0,0,NA,59,Tosari
18,14/07/2020 13:45,NA,10.5,3.1,25.8,7.17,NA,216,NA,0,0,NA,60,Tosari
18,14/07/2020 14:00,NA,10.4,4.2,26.1,7.25,NA,216,NA,0,0,NA,65,Tosari
18,14/07/2020 14:15,NA,10.2,2.9,30.2,8.39,NA,217,NA,0,0,NA,60,Tosari
18,14/07/2020 14:30,NA,10.2,3.7,30.9,8.58,NA,210,NA,0,0,NA,63,Tosari
18,14/07/2020 14:45,NA,9.7,3.1,29.4,8.17,NA,209,NA,0,0,NA,63,Tosari
18,14/07/2020 15:00,NA,9.6,3.4,26.6,7.39,NA,214,NA,0,0,NA,65,Tosari
18,14/07/2020 15:15,NA,9.3,3.4,24.7,6.86,NA,213,NA,0,0,NA,66,Tosari
18,14/07/2020 15:30,NA,9.1,3.2,22.9,6.36,NA,217,NA,0,0,NA,66,Tosari
18,14/07/2020 15:45,NA,9,3.1,25.3,7.03,NA,215,NA,0,0,NA,66,Tosari
18,14/07/2020 16:00,NA,8.9,3.3,27.2,7.56,NA,214,NA,0,0,NA,67,Tosari
18,14/07/2020 16:15,NA,8.8,3.4,26.8,7.44,NA,215,NA,0,0,NA,69,Tosari
18,14/07/2020 16:30,NA,8.8,3.5,24.4,6.78,NA,216,NA,0,0,NA,69,Tosari
18,14/07/2020 16:45,NA,8.7,3.7,25,6.94,NA,218,NA,0,0,NA,70,Tosari
18,14/07/2020 17:00,NA,8.6,3.5,23,6.39,NA,222,NA,0,0,NA,70,Tosari
18,14/07/2020 17:15,NA,8.6,3.6,25.1,6.97,NA,225,NA,0,0,NA,70,Tosari
18,14/07/2020 17:30,NA,8.5,3.5,26.6,7.39,NA,226,NA,0,0,NA,70,Tosari
18,14/07/2020 17:45,NA,8.4,3.6,23.1,6.42,NA,239,NA,0,0,NA,71,Tosari
18,14/07/2020 18:00,NA,8.1,3.6,21.3,5.92,NA,241,NA,0,0,NA,73,Tosari
18,14/07/2020 18:15,NA,7.7,3.5,17.4,4.83,NA,241,NA,0,0,NA,74,Tosari
18,14/07/2020 18:30,NA,7.4,3.5,12.6,3.5,NA,226,NA,0,0,NA,76,Tosari
18,14/07/2020 18:45,NA,7.2,3.5,13.5,3.75,NA,213,NA,0,0,NA,77,Tosari
18,14/07/2020 19:00,NA,7.1,3.7,14.3,3.97,NA,219,NA,0,0,NA,78,Tosari
18,14/07/2020 19:15,NA,6.7,3.4,12.8,3.56,NA,230,NA,0,0,NA,79,Tosari
18,14/07/2020 19:30,NA,6.4,3.4,11.3,3.14,NA,230,NA,0,0,NA,81,Tosari
18,14/07/2020 19:45,NA,6,3.3,9.8,2.72,NA,224,NA,0,0,NA,82,Tosari
18,14/07/2020 20:00,NA,5.5,3.1,9.5,2.64,NA,218,NA,0,0,NA,84,Tosari
18,14/07/2020 20:15,NA,5.5,3.3,9,2.5,NA,214,NA,0,0,NA,85,Tosari
18,14/07/2020 20:30,NA,6.1,3.7,10,2.78,NA,213,NA,0,0,NA,84,Tosari
18,14/07/2020 20:45,NA,6.1,3.8,9.9,2.75,NA,224,NA,0,0,NA,85,Tosari
18,14/07/2020 21:00,NA,6.6,4.1,18.3,5.08,NA,207,NA,0,0,NA,84,Tosari
18,14/07/2020 21:15,NA,7,4.4,20.4,5.67,NA,207,NA,0,0,NA,83,Tosari
18,14/07/2020 21:30,NA,7.2,4.5,19.2,5.33,NA,225,NA,0,0,NA,83,Tosari
18,14/07/2020 21:45,NA,7.3,4.6,16.8,4.67,NA,228,NA,0,0,NA,83,Tosari
18,14/07/2020 22:00,NA,7.4,4.7,15.2,4.22,NA,237,NA,0,0,NA,83,Tosari
18,14/07/2020 22:15,NA,7.4,4.7,16.1,4.47,NA,231,NA,0,0,NA,82,Tosari
18,14/07/2020 22:30,NA,7.6,4.8,16.9,4.69,NA,225,NA,0,0,NA,82,Tosari
18,14/07/2020 22:45,NA,7.7,4.9,15.8,4.39,NA,219,NA,0,0,NA,82,Tosari
18,14/07/2020 23:00,NA,7.8,5,13.3,3.69,NA,215,NA,0,0,NA,82,Tosari
18,14/07/2020 23:15,NA,7.8,5,13.6,3.78,NA,210,NA,0,0,NA,82,Tosari
18,14/07/2020 23:30,NA,7.9,5.1,15.2,4.22,NA,215,NA,0,0,NA,82,Tosari
18,14/07/2020 23:45,NA,8,5.2,15.7,4.36,NA,211,NA,0,0,NA,83,Tosari
19,15/07/2020 0:00,NA,8,5.3,17.4,4.83,NA,208,NA,0,0,NA,83,Tosari
19,15/07/2020 0:15,NA,8,5.4,15.5,4.31,NA,199,NA,0,0,NA,83,Tosari
19,15/07/2020 0:30,NA,8,5.4,13,3.61,NA,206,NA,0,0,NA,83,Tosari
19,15/07/2020 0:45,NA,8,5.4,13.9,3.86,NA,211,NA,0,0,NA,83,Tosari
19,15/07/2020 1:00,NA,8,5.5,13.4,3.72,NA,212,NA,0,0,NA,83,Tosari
19,15/07/2020 1:15,NA,8,5.5,12.2,3.39,NA,223,NA,0,0,NA,84,Tosari
19,15/07/2020 1:30,NA,8.1,5.6,12.2,3.39,NA,220,NA,0,0,NA,84,Tosari
19,15/07/2020 1:45,NA,8.1,5.7,10.3,2.86,NA,222,NA,0,0,NA,84,Tosari
19,15/07/2020 2:00,NA,8.2,5.8,11.6,3.22,NA,215,NA,0,0,NA,85,Tosari
19,15/07/2020 2:15,NA,8.2,5.9,11.4,3.17,NA,209,NA,0,0,NA,85,Tosari
19,15/07/2020 2:30,NA,8.2,5.9,12.2,3.39,NA,209,NA,0,0,NA,85,Tosari
19,15/07/2020 2:45,NA,8.2,5.8,18.4,5.11,NA,195,NA,0,0,NA,84,Tosari
19,15/07/2020 3:00,NA,8,5.6,20.7,5.75,NA,200,NA,0,0,NA,84,Tosari
19,15/07/2020 3:15,NA,7.9,5.6,17.3,4.81,NA,201,NA,0,0,NA,85,Tosari
19,15/07/2020 3:30,NA,7.9,5.7,14,3.89,NA,203,NA,0,0,NA,86,Tosari
19,15/07/2020 3:45,NA,7.8,5.6,17.5,4.86,NA,208,NA,0,0,NA,86,Tosari
19,15/07/2020 4:00,NA,7.7,5.5,18.7,5.19,NA,200,NA,0,0,NA,86,Tosari
19,15/07/2020 4:15,NA,7.7,5.6,16.7,4.64,NA,198,NA,0,0,NA,86,Tosari
19,15/07/2020 4:30,NA,7.6,5.5,15.5,4.31,NA,202,NA,0,0,NA,86,Tosari
19,15/07/2020 4:45,NA,7.5,5.5,15.8,4.39,NA,204,NA,0,0,NA,86,Tosari
19,15/07/2020 5:00,NA,7.4,5.4,15,4.17,NA,209,NA,0,0,NA,87,Tosari
19,15/07/2020 5:15,NA,7.3,5.4,14.6,4.06,NA,200,NA,0,0,NA,87,Tosari
19,15/07/2020 5:30,NA,7.1,5.2,11.4,3.17,NA,204,NA,0,0,NA,87,Tosari
19,15/07/2020 5:45,NA,6.8,5,9.7,2.69,NA,208,NA,0,0,NA,88,Tosari
19,15/07/2020 6:00,NA,6.5,4.7,9.4,2.61,NA,195,NA,0,0,NA,88,Tosari
19,15/07/2020 6:15,NA,6.3,4.7,8.5,2.36,NA,202,NA,0,0,NA,89,Tosari
19,15/07/2020 6:30,NA,6.4,4.9,8.7,2.42,NA,219,NA,0,0,NA,90,Tosari
19,15/07/2020 6:45,NA,6.4,4.9,7.1,1.97,NA,214,NA,0,0,NA,90,Tosari
19,15/07/2020 7:00,NA,6.4,5,8,2.22,NA,218,NA,0,0,NA,90,Tosari
19,15/07/2020 7:15,NA,6.4,5,9.4,2.61,NA,212,NA,0,0,NA,90,Tosari
19,15/07/2020 7:30,NA,6.5,5.1,9.5,2.64,NA,227,NA,0,0,NA,90,Tosari
19,15/07/2020 7:45,NA,6.5,5,9.5,2.64,NA,221,NA,0,0,NA,90,Tosari
19,15/07/2020 8:00,NA,6.6,5.1,13.2,3.67,NA,234,NA,0,0,NA,90,Tosari
19,15/07/2020 8:15,NA,6.6,5.1,13.6,3.78,NA,226,NA,0,0,NA,90,Tosari
19,15/07/2020 8:30,NA,6.6,5,15.4,4.28,NA,223,NA,0,0,NA,89,Tosari
19,15/07/2020 8:45,NA,7,5.2,12.5,3.47,NA,227,NA,0,0,NA,88,Tosari
19,15/07/2020 9:00,NA,7.2,5,13,3.61,NA,215,NA,0,0,NA,85,Tosari
19,15/07/2020 9:15,NA,7.8,5.1,11.2,3.11,NA,226,NA,0,0,NA,82,Tosari
19,15/07/2020 9:30,NA,8.4,5,12.3,3.42,NA,238,NA,0,0,NA,79,Tosari
19,15/07/2020 9:45,NA,9.1,4.4,13,3.61,NA,226,NA,0,0,NA,72,Tosari
19,15/07/2020 10:00,NA,9.8,4.7,12.7,3.53,NA,212,NA,0,0,NA,70,Tosari
19,15/07/2020 10:15,NA,10.8,4.5,12.2,3.39,NA,214,NA,0,0,NA,65,Tosari
19,15/07/2020 10:30,NA,11.8,3.7,13.4,3.72,NA,202,NA,0,0,NA,57,Tosari
19,15/07/2020 10:45,NA,12.6,4.3,16,4.44,NA,206,NA,0,0,NA,56,Tosari
19,15/07/2020 11:00,NA,13.3,4.3,19,5.28,NA,196,NA,0,0,NA,54,Tosari
19,15/07/2020 11:15,NA,13.8,3.8,19.3,5.36,NA,193,NA,0,0,NA,51,Tosari
19,15/07/2020 11:30,NA,13.9,3.7,19.4,5.39,NA,206,NA,0,0,NA,50,Tosari
19,15/07/2020 11:45,NA,14.1,3.7,20.9,5.81,NA,217,NA,0,0,NA,49,Tosari
19,15/07/2020 12:00,NA,14.3,3.3,21.6,6,NA,211,NA,0,0,NA,47,Tosari
19,15/07/2020 12:15,NA,14.8,3.4,23.3,6.47,NA,218,NA,0,0,NA,46,Tosari
19,15/07/2020 12:30,NA,15,4.1,22.4,6.22,NA,213,NA,0,0,NA,48,Tosari
19,15/07/2020 12:45,NA,15.2,2.7,24.2,6.72,NA,224,NA,0,0,NA,43,Tosari
19,15/07/2020 13:00,NA,15.3,2.8,25.8,7.17,NA,223,NA,0,0,NA,42,Tosari
19,15/07/2020 13:15,NA,15.6,3.5,23.4,6.5,NA,224,NA,0,0,NA,44,Tosari
19,15/07/2020 13:30,NA,15.7,2.6,26.5,7.36,NA,227,NA,0,0,NA,41,Tosari
19,15/07/2020 13:45,NA,15.8,3.4,24.7,6.86,NA,227,NA,0,0,NA,43,Tosari
19,15/07/2020 14:00,NA,15.7,2.1,26.6,7.39,NA,222,NA,0,0,NA,39,Tosari
19,15/07/2020 14:15,NA,15.8,2.2,25.1,6.97,NA,227,NA,0,0,NA,40,Tosari
19,15/07/2020 14:30,NA,15.9,1.9,25.7,7.14,NA,220,NA,0,0,NA,38,Tosari
19,15/07/2020 14:45,NA,15.8,2.5,26.7,7.42,NA,213,NA,0,0,NA,40,Tosari
19,15/07/2020 15:00,NA,15.7,2.6,28.2,7.83,NA,222,NA,0,0,NA,41,Tosari
19,15/07/2020 15:15,NA,15.5,1.8,27.5,7.64,NA,223,NA,0,0,NA,39,Tosari
19,15/07/2020 15:30,NA,15.5,2.3,27.5,7.64,NA,227,NA,0,0,NA,41,Tosari
19,15/07/2020 15:45,NA,15.2,2.1,29.2,8.11,NA,224,NA,0,0,NA,41,Tosari
19,15/07/2020 16:00,NA,15,1.9,28.7,7.97,NA,219,NA,0,0,NA,41,Tosari
19,15/07/2020 16:15,NA,14.8,1.7,28.5,7.92,NA,216,NA,0,0,NA,41,Tosari
19,15/07/2020 16:30,NA,14.4,1.7,28.2,7.83,NA,224,NA,0,0,NA,42,Tosari
19,15/07/2020 16:45,NA,14.1,1.5,25.6,7.11,NA,214,NA,0,0,NA,42,Tosari
19,15/07/2020 17:00,NA,13.5,2.2,24.4,6.78,NA,209,NA,0,0,NA,46,Tosari
19,15/07/2020 17:15,NA,12.9,2.2,22.9,6.36,NA,210,NA,0,0,NA,48,Tosari
19,15/07/2020 17:30,NA,12.2,2.7,19.7,5.47,NA,205,NA,0,0,NA,52,Tosari
19,15/07/2020 17:45,NA,11.4,2.8,14,3.89,NA,205,NA,0,0,NA,55,Tosari
19,15/07/2020 18:00,NA,10.9,2.7,12.5,3.47,NA,212,NA,0,0,NA,57,Tosari
19,15/07/2020 18:15,NA,10.7,2.7,14,3.89,NA,215,NA,0,0,NA,57,Tosari
19,15/07/2020 18:30,NA,10.6,3.2,13.2,3.67,NA,212,NA,0,0,NA,60,Tosari
19,15/07/2020 18:45,NA,10.1,3.1,12.2,3.39,NA,213,NA,0,0,NA,61,Tosari
19,15/07/2020 19:00,NA,9.8,3.1,12.1,3.36,NA,213,NA,0,0,NA,62,Tosari
19,15/07/2020 19:15,NA,9.6,3.2,11.9,3.31,NA,216,NA,0,0,NA,64,Tosari
19,15/07/2020 19:30,NA,9.2,3.3,10.2,2.83,NA,216,NA,0,0,NA,66,Tosari
19,15/07/2020 19:45,NA,8.3,3,6.7,1.86,NA,212,NA,0,0,NA,68,Tosari
19,15/07/2020 20:00,NA,7.2,2.5,6.6,1.83,NA,207,NA,0,0,NA,71,Tosari
19,15/07/2020 20:15,NA,6.9,2.4,9,2.5,NA,216,NA,0,0,NA,73,Tosari
19,15/07/2020 20:30,NA,7.2,2.8,9.4,2.61,NA,220,NA,0,0,NA,73,Tosari
19,15/07/2020 20:45,NA,7.4,2.9,9.7,2.69,NA,218,NA,0,0,NA,73,Tosari
19,15/07/2020 21:00,NA,7.8,3.1,12.2,3.39,NA,220,NA,0,0,NA,72,Tosari
19,15/07/2020 21:15,NA,8.1,3.2,11.4,3.17,NA,217,NA,0,0,NA,71,Tosari
19,15/07/2020 21:30,NA,7.9,3.2,9.5,2.64,NA,214,NA,0,0,NA,72,Tosari
19,15/07/2020 21:45,NA,7.8,3.1,10.9,3.03,NA,218,NA,0,0,NA,72,Tosari
19,15/07/2020 22:00,NA,7.6,3.1,10.4,2.89,NA,218,NA,0,0,NA,73,Tosari
19,15/07/2020 22:15,NA,7.5,3.1,9.2,2.56,NA,210,NA,0,0,NA,74,Tosari
19,15/07/2020 22:30,NA,7.1,3,8.1,2.25,NA,215,NA,0,0,NA,75,Tosari
19,15/07/2020 22:45,NA,6.5,2.8,6.5,1.81,NA,237,NA,0,0,NA,76,Tosari
19,15/07/2020 23:00,NA,6.1,2.7,8.1,2.25,NA,242,NA,0,0,NA,78,Tosari
19,15/07/2020 23:15,NA,6.4,2.8,8.8,2.44,NA,233,NA,0,0,NA,77,Tosari
19,15/07/2020 23:30,NA,6.8,3.1,10.2,2.83,NA,224,NA,0,0,NA,77,Tosari
19,15/07/2020 23:45,NA,7.2,3.4,11.8,3.28,NA,222,NA,0,0,NA,76,Tosari
20,16/07/2020 0:00,NA,7.2,3.4,12.1,3.36,NA,227,NA,0,0,NA,77,Tosari
